sector,ticker
Bravo,HUM
Charlie,RMD
Kilo,EW
Charlie,BSX
Echo,REGN
Alpha,DHR
Alpha,DVA
Alpha,CI
Charlie,HOLX
Bravo,UHS
Bravo,HSIC
Golf,HCA
Bravo,CAH
Bravo,ABC
Charlie,COO
Kilo,AMGN
Bravo,CNC
Kilo,GILD
Bravo,UNH
Bravo,ANTM
Charlie,CERN
Kilo,BIIB
Charlie,XYL
Bravo,TXT
Golf,TDG
Charlie,LUV
Alpha,NLSN
Alpha,COL
Alpha,NSC
Alpha,NOC
Alpha,VRSK
Alpha,UTX
Alpha,URI
Bravo,UPS
Hotel,PCAR
Alpha,ROP
Alpha,PH
Alpha,UNP
Bravo,PWR
Charlie,RTN
Charlie,WM
Alpha,RSG
Juliett,RHI
Kilo,ROK
Charlie,UAL
Alpha,PNR
Golf,MMM
Golf,MAS
Charlie,FBHS
Alpha,CSX
Alpha,IR
Golf,ITW
Alpha,INFO
Bravo,HII
Charlie,HON
Bravo,BA
Charlie,FLS
Juliett,GWW
Bravo,FLR
Charlie,CAT
Charlie,GD
Charlie,EFX
Golf,CMI
Charlie,AME
Charlie,DAL
Alpha,LLL
Hotel,DE
Charlie,AYI
Alpha,KSU
Bravo,LMT
Bravo,EXPD
Charlie,ALK
Charlie,EMR
Alpha,JCI
Bravo,JEC
Bravo,JBHT
Juliett,FAST
Charlie,DOV
Charlie,AOS
Alpha,ETN
Kilo,CTSH
Charlie,GLW
Kilo,MA
Charlie,STX
Kilo,SNPS
Kilo,SWKS
Charlie,EBAY
Charlie,TEL
Charlie,TSS
Kilo,CTXS
Bravo,ACN
Charlie,ATVI
Alpha,XRX
Kilo,ADBE
Echo,AMD
Charlie,AKAM
Charlie,WU
Charlie,WDC
Hotel,ADS
Charlie,V
Golf,VRSN
Charlie,APH
Alpha,ADI
Charlie,AAPL
Kilo,AMAT
Alpha,ADP
Charlie,AVGO
Echo,CDNS
Alpha,CSCO
Kilo,TXN
Alpha,GPN
Charlie,IBM
Golf,INTC
Kilo,FB
Bravo,HPQ
Charlie,HRS
Kilo,NVDA
Alpha,FIS
Charlie,FISV
Alpha,IT
Charlie,FLIR
Foxtrot,INTU
Kilo,IPGP
Alpha,NFLX
Kilo,FFIV
Kilo,LRCX
Charlie,MU
Alpha,MSFT
Alpha,QCOM
Kilo,KLAC
Golf,MSI
Kilo,JNPR
Alpha,WRK
Golf,LYB
Alpha,IP
Alpha,CF
Alpha,MOS
Bravo,NUE
Alpha,VMC
Alpha,BLL
Bravo,AVY
Alpha,APD
Charlie,NEM
Charlie,FCX
Charlie,ECL
Alpha,DWDP
Charlie,SHW
Charlie,PPG
Golf,SEE
Alpha,FMC
Alpha,EQR
Alpha,SLG
Alpha,SPG
Alpha,WY
Alpha,KIM
Delta,VTR
Delta,PLD
Alpha,VNO
Alpha,SBAC
Alpha,IRM
Alpha,DRE
Alpha,ARE
Alpha,HST
Alpha,O
Alpha,ESS
Alpha,DLR
Alpha,CCI
Alpha,REG
Alpha,BXP
Alpha,FRT
Alpha,AVB
Delta,HCP
Alpha,UDR
Alpha,EQIX
Alpha,MAC
Alpha,T
Alpha,VZ
Alpha,AES
Alpha,EXC
Alpha,XEL
Alpha,ETR
Alpha,EIX
Alpha,ES
Alpha,WEC
Alpha,CMS
Alpha,ED
Alpha,PNW
Alpha,FE
Alpha,CNP
Alpha,PPL
Alpha,SO
Alpha,DTE
Alpha,NI
Alpha,NEE
Alpha,AWK
Alpha,SRE
Alpha,AEE
Alpha,DUK
Alpha,LNT
Alpha,AEP
