sector,ticker
Charlie,ZION
Charlie,C
Charlie,NAVI
Charlie,CME
Charlie,MMC
Charlie,NDAQ
Charlie,BAC
Golf,AMG
Charlie,DFS
Charlie,BBT
Charlie,ETFC
Charlie,CBOE
Charlie,SPGI
Charlie,STI
Charlie,BRK.B
Charlie,STT
Charlie,SIVB
Golf,TROW
Charlie,RE
Charlie,KEY
Charlie,RJF
Charlie,HBAN
Charlie,MET
Charlie,COF
Charlie,RF
Charlie,WFC
Charlie,LLY
Charlie,MTD
Charlie,ILMN
Charlie,IDXX
Charlie,VAR
India,INCY
India,VRTX
Charlie,AGN
Charlie,ABT
Charlie,ALXN
Charlie,JNJ
Juliett,NKTR
Charlie,LH
Charlie,ISRG
Charlie,A
Charlie,ALGN
Charlie,ZTS
Charlie,PKI
Charlie,PRGO
Charlie,SYK
Charlie,DGX
Charlie,BDX
Charlie,BAX
Bravo,HUM
Charlie,RMD
Charlie,EW
Charlie,BSX
Charlie,REGN
Charlie,DHR
Charlie,DVA
Charlie,CI
Charlie,HOLX
Charlie,UHS
Charlie,HSIC
Delta,HCA
Kilo,CAH
Kilo,ABC
Charlie,COO
Charlie,AMGN
Bravo,CNC
Charlie,GILD
Bravo,UNH
Bravo,ANTM
Charlie,CERN
Charlie,BIIB
Charlie,XYL
Charlie,TXT
Delta,TDG
Charlie,LUV
Charlie,NLSN
Charlie,COL
Charlie,NSC
Charlie,NOC
Charlie,VRSK
Charlie,UTX
Delta,URI
Bravo,UPS
Charlie,PCAR
Charlie,ROP
Charlie,PH
Charlie,UNP
Bravo,PWR
Charlie,RTN
Charlie,WM
Charlie,RSG
Alpha,RHI
Charlie,ROK
Charlie,UAL
Charlie,PNR
Charlie,MMM
Charlie,MAS
Charlie,FBHS
Charlie,CSX
Charlie,IR
Charlie,ITW
Charlie,INFO
Charlie,HII
Charlie,HON
Charlie,BA
Charlie,FLS
Bravo,GWW
Bravo,FLR
Charlie,CAT
Charlie,GD
Charlie,EFX
Charlie,CMI
Charlie,AME
Charlie,DAL
Charlie,LLL
Charlie,DE
Charlie,AYI
Charlie,KSU
Charlie,LMT
Bravo,EXPD
Charlie,ALK
Charlie,EMR
Charlie,JCI
Bravo,JEC
Bravo,JBHT
Alpha,FAST
Charlie,DOV
Charlie,AOS
Charlie,ETN
Charlie,CTSH
Charlie,GLW
Alpha,MA
Charlie,STX
Charlie,SNPS
Alpha,SWKS
Charlie,EBAY
Charlie,TEL
Charlie,TSS
Charlie,CTXS
Bravo,ACN
Charlie,ATVI
Charlie,XRX
Charlie,ADBE
Lima,AMD
Charlie,AKAM
Charlie,WU
Charlie,WDC
Charlie,ADS
Charlie,V
Delta,VRSN
Charlie,APH
Charlie,ADI
Charlie,AAPL
Charlie,AMAT
Charlie,ADP
Charlie,AVGO
Lima,CDNS
Charlie,CSCO
Alpha,TXN
Charlie,GPN
Charlie,IBM
Charlie,INTC
Alpha,FB
Bravo,HPQ
Charlie,HRS
Alpha,NVDA
Charlie,FIS
Charlie,FISV
Charlie,IT
Charlie,FLIR
Alpha,INTU
Charlie,IPGP
Charlie,NFLX
Alpha,FFIV
Charlie,LRCX
Charlie,MU
Charlie,MSFT
Charlie,QCOM
Charlie,KLAC
Charlie,MSI
Charlie,JNPR
Charlie,WRK
Charlie,LYB
Charlie,IP
Charlie,CF
Charlie,MOS
Charlie,NUE
Charlie,VMC
Charlie,BLL
Charlie,AVY
Charlie,APD
Charlie,NEM
Charlie,FCX
Charlie,ECL
Charlie,DWDP
Charlie,SHW
Charlie,PPG
Charlie,SEE
Charlie,FMC
Charlie,EQR
Charlie,SLG
Charlie,SPG
Charlie,WY
Charlie,KIM
Charlie,VTR
Golf,PLD
Charlie,VNO
Delta,SBAC
Charlie,IRM
Charlie,DRE
Charlie,ARE
Charlie,HST
Charlie,O
Charlie,ESS
Charlie,DLR
Charlie,CCI
Charlie,REG
Charlie,BXP
Charlie,FRT
Charlie,AVB
Charlie,HCP
Charlie,UDR
Charlie,EQIX
Charlie,MAC
Charlie,T
Charlie,VZ
Charlie,AES
Charlie,EXC
Charlie,XEL
Charlie,ETR
Charlie,EIX
Charlie,ES
Charlie,WEC
Charlie,CMS
Charlie,ED
Charlie,PNW
Charlie,FE
Charlie,CNP
Charlie,PPL
Charlie,SO
Charlie,DTE
Charlie,NI
Charlie,NEE
Charlie,AWK
Charlie,SRE
Charlie,AEE
Charlie,DUK
Charlie,LNT
Charlie,AEP
