sector,ticker
Echo,DHR
Lima,DVA
Echo,CI
Charlie,HOLX
Alpha,UHS
Alpha,HSIC
Golf,HCA
Alpha,CAH
Alpha,ABC
Charlie,COO
Kilo,AMGN
Alpha,CNC
Kilo,GILD
Alpha,UNH
Alpha,ANTM
Charlie,CERN
Kilo,BIIB
Charlie,XYL
Alpha,TXT
Golf,TDG
Charlie,LUV
Lima,NLSN
Echo,COL
Lima,NSC
Echo,NOC
Lima,VRSK
Echo,UTX
Lima,URI
Alpha,UPS
Hotel,PCAR
Echo,ROP
Echo,PH
Lima,UNP
Alpha,PWR
Charlie,RTN
Charlie,WM
Lima,RSG
Juliett,RHI
Kilo,ROK
Charlie,UAL
Echo,PNR
Golf,MMM
Golf,MAS
Charlie,FBHS
Lima,CSX
Echo,IR
Golf,ITW
Echo,INFO
Alpha,HII
Charlie,HON
Alpha,BA
Charlie,FLS
Juliett,GWW
Alpha,FLR
Charlie,CAT
Charlie,GD
Charlie,EFX
Golf,CMI
Charlie,AME
Charlie,DAL
Echo,LLL
Hotel,DE
Charlie,AYI
Echo,KSU
Alpha,LMT
Alpha,EXPD
Charlie,ALK
Charlie,EMR
Echo,JCI
Alpha,JEC
Alpha,JBHT
Juliett,FAST
Charlie,DOV
Charlie,AOS
Echo,ETN
Kilo,CTSH
Charlie,GLW
Kilo,MA
Charlie,STX
Kilo,SNPS
Kilo,SWKS
Charlie,EBAY
Charlie,TEL
Charlie,TSS
Kilo,CTXS
Alpha,ACN
Charlie,ATVI
Echo,XRX
Kilo,ADBE
Bravo,AMD
Charlie,AKAM
Charlie,WU
Charlie,WDC
Hotel,ADS
Charlie,V
Golf,VRSN
Charlie,APH
Echo,ADI
Charlie,AAPL
Kilo,AMAT
Echo,ADP
Charlie,AVGO
Bravo,CDNS
Echo,CSCO
Kilo,TXN
Echo,GPN
Charlie,IBM
Golf,INTC
Kilo,FB
Alpha,HPQ
Charlie,HRS
Kilo,NVDA
Lima,FIS
Charlie,FISV
Echo,IT
Charlie,FLIR
Foxtrot,INTU
Kilo,IPGP
Echo,NFLX
Kilo,FFIV
Kilo,LRCX
Charlie,MU
Echo,MSFT
Echo,QCOM
Kilo,KLAC
Golf,MSI
Kilo,JNPR
Echo,WRK
Golf,LYB
Lima,IP
Lima,CF
Echo,MOS
Alpha,NUE
Echo,VMC
Echo,BLL
Alpha,AVY
Lima,APD
Charlie,NEM
Charlie,FCX
Charlie,ECL
Echo,DWDP
Charlie,SHW
Charlie,PPG
Golf,SEE
Echo,FMC
Lima,EQR
Lima,SLG
Lima,SPG
Lima,WY
Lima,KIM
Delta,VTR
Delta,PLD
Lima,VNO
Lima,SBAC
Lima,IRM
Lima,DRE
Lima,ARE
Echo,HST
Lima,O
Lima,ESS
Lima,DLR
Lima,CCI
Lima,REG
Lima,BXP
Lima,FRT
Lima,AVB
Delta,HCP
Lima,UDR
Lima,EQIX
Lima,MAC
Lima,T
Lima,VZ
Lima,AES
Lima,EXC
Lima,XEL
Lima,ETR
Lima,EIX
Lima,ES
Lima,WEC
Lima,CMS
Lima,ED
Lima,PNW
Lima,FE
Lima,CNP
Lima,PPL
Lima,SO
Lima,DTE
Lima,NI
Lima,NEE
Lima,AWK
Lima,SRE
Lima,AEE
Lima,DUK
Lima,LNT
Lima,AEP
