sector,ticker
Quebec,BDX
Hotel,BAX
Echo,HUM
Hotel,RMD
Kilo,EW
Hotel,BSX
Golf,REGN
Lima,DHR
Foxtrot,DVA
Lima,CI
Hotel,HOLX
Echo,UHS
Echo,HSIC
Delta,HCA
Mike,CAH
Mike,ABC
Hotel,COO
Kilo,AMGN
Echo,CNC
Kilo,GILD
Echo,UNH
Echo,ANTM
Oscar,CERN
Kilo,BIIB
Hotel,XYL
Echo,TXT
Delta,TDG
Hotel,LUV
Foxtrot,NLSN
Lima,COL
Foxtrot,NSC
Quebec,NOC
Foxtrot,VRSK
Lima,UTX
Foxtrot,URI
Echo,UPS
Papa,PCAR
Lima,ROP
Lima,PH
Foxtrot,UNP
Echo,PWR
Hotel,RTN
Hotel,WM
Foxtrot,RSG
Juliett,RHI
Kilo,ROK
Hotel,UAL
Lima,PNR
Charlie,MMM
Delta,MAS
Hotel,FBHS
Foxtrot,CSX
Lima,IR
Charlie,ITW
Lima,INFO
Echo,HII
Hotel,HON
Echo,BA
Hotel,FLS
Juliett,GWW
Echo,FLR
Hotel,CAT
Hotel,GD
Hotel,EFX
Charlie,CMI
Hotel,AME
Hotel,DAL
Lima,LLL
Papa,DE
Hotel,AYI
Lima,KSU
Echo,LMT
Echo,EXPD
Hotel,ALK
Hotel,EMR
Lima,JCI
Echo,JEC
Echo,JBHT
Juliett,FAST
Hotel,DOV
Hotel,AOS
Lima,ETN
Kilo,CTSH
Hotel,GLW
Kilo,MA
Oscar,STX
Kilo,SNPS
Kilo,SWKS
Hotel,EBAY
Hotel,TEL
Hotel,TSS
Kilo,CTXS
Echo,ACN
Oscar,ATVI
Lima,XRX
Kilo,ADBE
Golf,AMD
Oscar,AKAM
Hotel,WU
Oscar,WDC
Papa,ADS
Hotel,V
Delta,VRSN
Hotel,APH
Lima,ADI
Hotel,AAPL
Kilo,AMAT
Lima,ADP
Oscar,AVGO
Golf,CDNS
Quebec,CSCO
Kilo,TXN
Lima,GPN
Hotel,IBM
Charlie,INTC
Kilo,FB
Echo,HPQ
Hotel,HRS
Kilo,NVDA
Foxtrot,FIS
Hotel,FISV
Lima,IT
Hotel,FLIR
Alpha,INTU
Kilo,IPGP
Lima,NFLX
Kilo,FFIV
Kilo,LRCX
Oscar,MU
Quebec,MSFT
Quebec,QCOM
Kilo,KLAC
Charlie,MSI
Kilo,JNPR
Lima,WRK
Charlie,LYB
Foxtrot,IP
Foxtrot,CF
Lima,MOS
Echo,NUE
Lima,VMC
Lima,BLL
Echo,AVY
Foxtrot,APD
Oscar,NEM
Hotel,FCX
Hotel,ECL
Lima,DWDP
Hotel,SHW
Hotel,PPG
Delta,SEE
Lima,FMC
Foxtrot,EQR
Foxtrot,SLG
Foxtrot,SPG
Foxtrot,WY
Foxtrot,KIM
Bravo,VTR
Bravo,PLD
Foxtrot,VNO
Foxtrot,SBAC
Foxtrot,IRM
Foxtrot,DRE
Foxtrot,ARE
Lima,HST
Foxtrot,O
Foxtrot,ESS
Foxtrot,DLR
Foxtrot,CCI
Foxtrot,REG
Foxtrot,BXP
Foxtrot,FRT
Foxtrot,AVB
Bravo,HCP
Foxtrot,UDR
Foxtrot,EQIX
Foxtrot,MAC
Foxtrot,T
Foxtrot,VZ
Foxtrot,AES
Foxtrot,EXC
Foxtrot,XEL
Foxtrot,ETR
Foxtrot,EIX
Foxtrot,ES
Foxtrot,WEC
Foxtrot,CMS
Foxtrot,ED
Foxtrot,PNW
Foxtrot,FE
Foxtrot,CNP
Foxtrot,PPL
Foxtrot,SO
Foxtrot,DTE
Foxtrot,NI
Foxtrot,NEE
Foxtrot,AWK
Foxtrot,SRE
Foxtrot,AEE
Foxtrot,DUK
Foxtrot,LNT
Foxtrot,AEP
