sector,ticker
Charlie,ROP
Charlie,PH
Charlie,UNP
Alpha,PWR
Golf,RTN
Golf,WM
Charlie,RSG
Alpha,RHI
Bravo,ROK
Golf,UAL
Charlie,PNR
Bravo,MMM
Bravo,MAS
Golf,FBHS
Charlie,CSX
Charlie,IR
Bravo,ITW
Charlie,INFO
Alpha,HII
Golf,HON
Alpha,BA
Golf,FLS
Alpha,GWW
Alpha,FLR
Golf,CAT
Golf,GD
Golf,EFX
Bravo,CMI
Golf,AME
Golf,DAL
Charlie,LLL
Hotel,DE
Golf,AYI
Charlie,KSU
Alpha,LMT
Alpha,EXPD
Golf,ALK
Golf,EMR
Charlie,JCI
Alpha,JEC
Alpha,JBHT
Alpha,FAST
Golf,DOV
Golf,AOS
Charlie,ETN
Bravo,CTSH
Golf,GLW
Bravo,MA
Golf,STX
Bravo,SNPS
Bravo,SWKS
Golf,EBAY
Golf,TEL
Golf,TSS
Bravo,CTXS
Alpha,ACN
Golf,ATVI
Charlie,XRX
Bravo,ADBE
Echo,AMD
Golf,AKAM
Golf,WU
Golf,WDC
Hotel,ADS
Golf,V
Bravo,VRSN
Golf,APH
Charlie,ADI
Golf,AAPL
Bravo,AMAT
Charlie,ADP
Golf,AVGO
Echo,CDNS
Charlie,CSCO
Bravo,TXN
Charlie,GPN
Golf,IBM
Bravo,INTC
Bravo,FB
Alpha,HPQ
Golf,HRS
Bravo,NVDA
Charlie,FIS
Golf,FISV
Charlie,IT
Golf,FLIR
Foxtrot,INTU
Bravo,IPGP
Charlie,NFLX
Bravo,FFIV
Bravo,LRCX
Golf,MU
Charlie,MSFT
Charlie,QCOM
Bravo,KLAC
Bravo,MSI
Bravo,JNPR
Charlie,WRK
Bravo,LYB
Charlie,IP
Charlie,CF
Charlie,MOS
Alpha,NUE
Charlie,VMC
Charlie,BLL
Alpha,AVY
Charlie,APD
Golf,NEM
Golf,FCX
Golf,ECL
Charlie,DWDP
Golf,SHW
Golf,PPG
Bravo,SEE
Charlie,FMC
Charlie,EQR
Charlie,SLG
Charlie,SPG
Charlie,WY
Charlie,KIM
Delta,VTR
Delta,PLD
Charlie,VNO
Charlie,SBAC
Charlie,IRM
Charlie,DRE
Charlie,ARE
Charlie,HST
Charlie,O
Charlie,ESS
Charlie,DLR
Charlie,CCI
Charlie,REG
Charlie,BXP
Charlie,FRT
Charlie,AVB
Delta,HCP
Charlie,UDR
Charlie,EQIX
Charlie,MAC
Charlie,T
Charlie,VZ
Charlie,AES
Charlie,EXC
Charlie,XEL
Charlie,ETR
Charlie,EIX
Charlie,ES
Charlie,WEC
Charlie,CMS
Charlie,ED
Charlie,PNW
Charlie,FE
Charlie,CNP
Charlie,PPL
Charlie,SO
Charlie,DTE
Charlie,NI
Charlie,NEE
Charlie,AWK
Charlie,SRE
Charlie,AEE
Charlie,DUK
Charlie,LNT
Charlie,AEP
