sector,ticker
Charlie,KSU
Bravo,LMT
Bravo,EXPD
Golf,ALK
Golf,EMR
Charlie,JCI
Bravo,JEC
Bravo,JBHT
Juliett,FAST
Golf,DOV
Golf,AOS
Charlie,ETN
Alpha,CTSH
Golf,GLW
Alpha,MA
Golf,STX
Alpha,SNPS
Alpha,SWKS
Golf,EBAY
Golf,TEL
Golf,TSS
Alpha,CTXS
Bravo,ACN
Golf,ATVI
Charlie,XRX
Alpha,ADBE
Echo,AMD
Golf,AKAM
Golf,WU
Golf,WDC
Hotel,ADS
Golf,V
Alpha,VRSN
Golf,APH
Charlie,ADI
Golf,AAPL
Alpha,AMAT
Charlie,ADP
Golf,AVGO
Echo,CDNS
Charlie,CSCO
Alpha,TXN
Charlie,GPN
Golf,IBM
Alpha,INTC
Alpha,FB
Bravo,HPQ
Golf,HRS
Alpha,NVDA
Charlie,FIS
Golf,FISV
Charlie,IT
Golf,FLIR
Foxtrot,INTU
Alpha,IPGP
Charlie,NFLX
Alpha,FFIV
Alpha,LRCX
Golf,MU
Charlie,MSFT
Charlie,QCOM
Alpha,KLAC
Alpha,MSI
Alpha,JNPR
Charlie,WRK
Alpha,LYB
Charlie,IP
Charlie,CF
Charlie,MOS
Bravo,NUE
Charlie,VMC
Charlie,BLL
Bravo,AVY
Charlie,APD
Golf,NEM
Golf,FCX
Golf,ECL
Charlie,DWDP
Golf,SHW
Golf,PPG
Alpha,SEE
Charlie,FMC
Charlie,EQR
Charlie,SLG
Charlie,SPG
Charlie,WY
Charlie,KIM
Delta,VTR
Delta,PLD
Charlie,VNO
Charlie,SBAC
Charlie,IRM
Charlie,DRE
Charlie,ARE
Charlie,HST
Charlie,O
Charlie,ESS
Charlie,DLR
Charlie,CCI
Charlie,REG
Charlie,BXP
Charlie,FRT
Charlie,AVB
Delta,HCP
Charlie,UDR
Charlie,EQIX
Charlie,MAC
Charlie,T
Charlie,VZ
Charlie,AES
Charlie,EXC
Charlie,XEL
Charlie,ETR
Charlie,EIX
Charlie,ES
Charlie,WEC
Charlie,CMS
Charlie,ED
Charlie,PNW
Charlie,FE
Charlie,CNP
Charlie,PPL
Charlie,SO
Charlie,DTE
Charlie,NI
Charlie,NEE
Charlie,AWK
Charlie,SRE
Charlie,AEE
Charlie,DUK
Charlie,LNT
Charlie,AEP
